_id,precio_unitario,cantidad,total_venta,descuento_pct,categoria,metodo_pago,fecha_venta,direccion_envio,comentario_cliente,nombre_producto
69d05657eadd846fd9971135,2150.02,3,5805.05,0.1,Juguetes,PayPal,2026-12-25,"{""calle"": ""Callejón Puebla 810 056"", ""ciudad"": ""San Enrique los bajos"", ""estado"": ""San Luis Potosí"", ""cp"": ""38061-2543""}","Entrega rápida, el empaque estaba en buen estado.",Set Lego arquitectura
69d05657eadd846fd9971136,94.91,13,1196.82,0.03,Ropa,PayPal,2026-06-30,"{""calle"": ""Peatonal Nigeria 480 Interior 206"", ""ciudad"": ""San Francisco de la Montaña"", ""estado"": ""Distrito Federal"", ""cp"": ""82154-7097""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Jeans slim fit
69d05657eadd846fd9971137,2797.55,12,24170.83,0.28,Belleza,PayPal,2026-10-18,"{""calle"": ""Pasaje Sur de la Fuente 557 Edif. 084 , Depto. 778"", ""ciudad"": ""San Gustavo los bajos"", ""estado"": ""Quintana Roo"", ""cp"": ""93853-9906""}",El artículo es de buena calidad aunque el envío tardó un poco.,Perfume floral 100ml
69d05657eadd846fd9971138,253.93,20,3351.88,0.34,Deportes,Tarjeta de crédito,2026-10-16,"{""calle"": ""Boulevard Villalobos 952 Interior 464"", ""ciudad"": ""San Luz los altos"", ""estado"": ""Baja California"", ""cp"": ""39322""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Colchoneta yoga antideslizante
69d05657eadd846fd9971139,719.89,8,3743.43,0.35,Deportes,Efectivo,2026-03-14,"{""calle"": ""Retorno Sur Fernández 625 Interior 400"", ""ciudad"": ""San Ángela los bajos"", ""estado"": ""Nayarit"", ""cp"": ""18921""}",Buen precio pero la calidad podría mejorar.,Mancuernas ajustables
69d05657eadd846fd997113a,2533.9,15,37628.42,0.01,Belleza,Tarjeta de crédito,2026-10-16,"{""calle"": ""Avenida Sur Aponte 310 Edif. 177 , Depto. 832"", ""ciudad"": ""Nueva Lesotho"", ""estado"": ""Nuevo León"", ""cp"": ""34180-6935""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Perfume floral 100ml
69d05657eadd846fd997113b,717.55,10,5453.38,0.24,Juguetes,Transferencia,2026-04-07,"{""calle"": ""Peatonal Alemania 748 Interior 198"", ""ciudad"": ""Nueva Myanmar"", ""estado"": ""Sinaloa"", ""cp"": ""05648-8709""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Auto control remoto
69d05657eadd846fd997113c,1899.35,17,25508.27,0.21,Belleza,Tarjeta de crédito,2026-09-10,"{""calle"": ""Peatonal México 644 Interior 262"", ""ciudad"": ""Vieja Nigeria"", ""estado"": ""Yucatán"", ""cp"": ""24450""}",Buen precio pero la calidad podría mejorar.,Shampoo sin sulfatos
69d05657eadd846fd997113d,2846.69,5,13521.78,0.05,Electrónica,Efectivo,2026-10-05,"{""calle"": ""Privada Guerrero 437 Interior 742"", ""ciudad"": ""Nueva Togo"", ""estado"": ""Quintana Roo"", ""cp"": ""15947""}","Producto auténtico y de calidad, envío rápido y seguro.",Smartphone 5G 256GB
69d05657eadd846fd997113e,1840.66,7,10565.39,0.18,Libros,Tarjeta de débito,2026-06-08,"{""calle"": ""Prolongación Veracruz de Ignacio de la Llave 867 438"", ""ciudad"": ""Nueva Uganda"", ""estado"": ""Campeche"", ""cp"": ""34926""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Marketing Digital 2024
69d05657eadd846fd997113f,2713.92,19,33516.91,0.35,Libros,Tarjeta de débito,2026-03-31,"{""calle"": ""Calle Sur Cortés 738 732"", ""ciudad"": ""Vieja Burkina Faso"", ""estado"": ""Querétaro"", ""cp"": ""91247-4178""}","Entrega rápida, el empaque estaba en buen estado.",Python para Ciencia de Datos
69d05657eadd846fd9971140,543.77,8,2827.6,0.35,Hogar,PayPal,2026-09-09,"{""calle"": ""Prolongación Coahuila de Zaragoza 092 340"", ""ciudad"": ""Vieja Etiopía"", ""estado"": ""Tamaulipas"", ""cp"": ""56669-6236""}",El artículo es de buena calidad aunque el envío tardó un poco.,Silla ergonómica oficina
69d05657eadd846fd9971141,90.65,15,1250.97,0.08,Libros,Tarjeta de crédito,2026-01-20,"{""calle"": ""Cerrada Cano 159 715"", ""ciudad"": ""San Marco Antonio los bajos"", ""estado"": ""Tlaxcala"", ""cp"": ""53780-3079""}",El artículo es de buena calidad aunque el envío tardó un poco.,Marketing Digital 2024
69d05657eadd846fd9971142,1688.95,10,13849.39,0.18,Belleza,Transferencia,2026-02-16,"{""calle"": ""Ampliación Norte Pabón 009 096"", ""ciudad"": ""San Elias los bajos"", ""estado"": ""Aguascalientes"", ""cp"": ""09664-8557""}",El artículo es de buena calidad aunque el envío tardó un poco.,Crema hidratante FPS 50
69d05657eadd846fd9971143,103.1,13,1139.25,0.15,Libros,PayPal,2026-01-29,"{""calle"": ""Avenida Guanajuato 527 552"", ""ciudad"": ""San Amador los bajos"", ""estado"": ""Nuevo León"", ""cp"": ""95356""}","Increíble producto, superó todas mis expectativas.",Python para Ciencia de Datos
69d05657eadd846fd9971144,2033.02,15,25921,0.15,Electrónica,Tarjeta de débito,2026-04-30,"{""calle"": ""Eje vial Sur Mayorga 648 295"", ""ciudad"": ""Nueva China"", ""estado"": ""Chihuahua"", ""cp"": ""85080-4714""}","El producto es tal y como se describe, estoy muy satisfecho.",Smartphone 5G 256GB
69d05657eadd846fd9971145,2603.1,6,10776.83,0.31,Ropa,Efectivo,2026-11-05,"{""calle"": ""Viaducto Norte Tórrez 675 Interior 566"", ""ciudad"": ""San Reina de la Montaña"", ""estado"": ""Tlaxcala"", ""cp"": ""37087""}","El producto es tal y como se describe, estoy muy satisfecho.",Playera algodón premium
69d05657eadd846fd9971146,2583.22,17,36449.23,0.17,Deportes,Efectivo,2026-04-23,"{""calle"": ""Cerrada Correa 106 Interior 918"", ""ciudad"": ""Nueva Mauritania"", ""estado"": ""Campeche"", ""cp"": ""56656-6990""}","El producto es tal y como se describe, estoy muy satisfecho.",Bicicleta estática
69d05657eadd846fd9971147,2299.54,5,9543.09,0.17,Juguetes,Tarjeta de débito,2026-01-11,"{""calle"": ""Calle Cabrera 023 Interior 345"", ""ciudad"": ""Vieja Canadá"", ""estado"": ""Morelos"", ""cp"": ""08006-3695""}","Producto auténtico y de calidad, envío rápido y seguro.",Muñeca articulada deluxe
69d05657eadd846fd9971148,2558.94,10,18168.47,0.29,Deportes,PayPal,2026-09-27,"{""calle"": ""Andador Norte Narváez 651 414"", ""ciudad"": ""Nueva Islandia"", ""estado"": ""México"", ""cp"": ""46563""}","Producto auténtico y de calidad, envío rápido y seguro.",Bicicleta estática
69d05657eadd846fd9971149,2003.66,2,2564.68,0.36,Hogar,Transferencia,2026-09-02,"{""calle"": ""Cerrada Sur de la Crúz 605 Edif. 734 , Depto. 615"", ""ciudad"": ""San Reynaldo de la Montaña"", ""estado"": ""Chiapas"", ""cp"": ""57264""}","Increíble producto, superó todas mis expectativas.",Silla ergonómica oficina
69d05657eadd846fd997114a,1652.09,8,12688.05,0.04,Juguetes,Tarjeta de débito,2026-01-01,"{""calle"": ""Circuito Quiñónez 379 631"", ""ciudad"": ""San Ana Luisa de la Montaña"", ""estado"": ""Nuevo León"", ""cp"": ""56815-0143""}",El artículo es de buena calidad aunque el envío tardó un poco.,Auto control remoto
69d05657eadd846fd997114b,2995.52,17,34628.21,0.32,Deportes,PayPal,2026-06-19,"{""calle"": ""Prolongación Sur Rojo 977 Interior 089"", ""ciudad"": ""San Rafaél los bajos"", ""estado"": ""Hidalgo"", ""cp"": ""58723-6325""}","Producto auténtico y de calidad, envío rápido y seguro.",Tenis running profesional
69d05657eadd846fd997114c,2901.43,10,17698.72,0.39,Ropa,Transferencia,2026-11-11,"{""calle"": ""Avenida Eslovenia 622 519"", ""ciudad"": ""Vieja Cabo Verde"", ""estado"": ""Nuevo León"", ""cp"": ""20131""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Playera algodón premium
69d05657eadd846fd997114d,2902.27,6,16542.94,0.05,Hogar,Transferencia,2026-04-14,"{""calle"": ""Continuación Laboy 009 088"", ""ciudad"": ""San Marcos de la Montaña"", ""estado"": ""Chihuahua"", ""cp"": ""27409-6205""}","Entrega rápida, el empaque estaba en buen estado.",Set de sábanas 400 hilos
69d05657eadd846fd997114e,1447.83,1,1274.09,0.12,Ropa,Tarjeta de débito,2026-03-08,"{""calle"": ""Eje vial Miranda 423 Interior 948"", ""ciudad"": ""San Nayeli los altos"", ""estado"": ""Querétaro"", ""cp"": ""64760-3043""}","Increíble producto, superó todas mis expectativas.",Vestido casual verano
69d05657eadd846fd997114f,295.33,14,2935.58,0.29,Ropa,Efectivo,2026-06-24,"{""calle"": ""Prolongación Sur Portillo 065 234"", ""ciudad"": ""Nueva Camboya"", ""estado"": ""Hidalgo"", ""cp"": ""34257""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Vestido casual verano
69d05657eadd846fd9971150,1739.51,9,14559.7,0.07,Alimentos,Efectivo,2026-04-01,"{""calle"": ""Retorno Sur Galarza 589 Edif. 168 , Depto. 472"", ""ciudad"": ""San Juan los altos"", ""estado"": ""Sinaloa"", ""cp"": ""54656""}","Entrega rápida, el empaque estaba en buen estado.",Suplemento vitamínico
69d05657eadd846fd9971151,2768.12,7,13370.02,0.31,Deportes,Transferencia,2026-06-15,"{""calle"": ""Avenida Sur Laboy 642 937"", ""ciudad"": ""San Manuel de la Montaña"", ""estado"": ""Guanajuato"", ""cp"": ""51623-3629""}","Entrega rápida, el empaque estaba en buen estado.",Bicicleta estática
69d05657eadd846fd9971152,1749.79,6,8398.99,0.2,Alimentos,Transferencia,2026-01-31,"{""calle"": ""Andador Contreras 721 110"", ""ciudad"": ""San Miguel los altos"", ""estado"": ""Guerrero"", ""cp"": ""10542-5648""}","Increíble producto, superó todas mis expectativas.",Suplemento vitamínico
69d05657eadd846fd9971153,1489.94,19,26044.15,0.08,Libros,Efectivo,2026-01-12,"{""calle"": ""Eje vial Becerra 283 808"", ""ciudad"": ""San Judith los bajos"", ""estado"": ""Puebla"", ""cp"": ""99183-8975""}","Increíble producto, superó todas mis expectativas.",Python para Ciencia de Datos
69d05657eadd846fd9971154,2508.67,10,24083.23,0.04,Deportes,PayPal,2026-03-17,"{""calle"": ""Avenida Sur Medina 081 Interior 702"", ""ciudad"": ""San Alonso los altos"", ""estado"": ""Hidalgo"", ""cp"": ""41419-6042""}","Producto auténtico y de calidad, envío rápido y seguro.",Tenis running profesional
69d05657eadd846fd9971155,699.17,18,12459.21,0.01,Alimentos,Efectivo,2026-10-28,"{""calle"": ""Boulevard México 328 525"", ""ciudad"": ""San Inés los bajos"", ""estado"": ""Tabasco"", ""cp"": ""06058-6060""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Snack saludable mixto
69d05657eadd846fd9971156,1325.44,16,13996.65,0.34,Hogar,Tarjeta de débito,2026-12-27,"{""calle"": ""Andador Sur Lerma 295 Edif. 418 , Depto. 470"", ""ciudad"": ""San Antonio de la Montaña"", ""estado"": ""Coahuila de Zaragoza"", ""cp"": ""03200""}","Entrega rápida, el empaque estaba en buen estado.",Silla ergonómica oficina
69d05657eadd846fd9971157,2556.1,4,8690.74,0.15,Libros,Tarjeta de crédito,2026-03-14,"{""calle"": ""Pasaje Myanmar 529 Interior 246"", ""ciudad"": ""San Abril los bajos"", ""estado"": ""Baja California"", ""cp"": ""40460-7036""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Python para Ciencia de Datos
69d05657eadd846fd9971158,291.89,20,5604.29,0.04,Ropa,PayPal,2026-02-26,"{""calle"": ""Retorno Yucatán 580 Interior 537"", ""ciudad"": ""San Débora de la Montaña"", ""estado"": ""Tamaulipas"", ""cp"": ""83772-4851""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Playera algodón premium
69d05657eadd846fd9971159,885.02,7,5141.97,0.17,Juguetes,PayPal,2026-09-27,"{""calle"": ""Privada García 741 547"", ""ciudad"": ""San María Elena los altos"", ""estado"": ""Aguascalientes"", ""cp"": ""06551""}",Buen precio pero la calidad podría mejorar.,Muñeca articulada deluxe
69d05657eadd846fd997115a,821.57,19,11863.47,0.24,Ropa,Tarjeta de crédito,2026-07-06,"{""calle"": ""Calle Turquía 134 510"", ""ciudad"": ""Nueva Dominicana"", ""estado"": ""Baja California"", ""cp"": ""22965-2208""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Sudadera con capucha
69d05657eadd846fd997115b,2410.67,13,21623.71,0.31,Ropa,PayPal,2026-02-07,"{""calle"": ""Callejón México 001 Edif. 722 , Depto. 153"", ""ciudad"": ""San Vicente los altos"", ""estado"": ""Tlaxcala"", ""cp"": ""42219""}",Buen precio pero la calidad podría mejorar.,Playera algodón premium
69d05657eadd846fd997115c,2525.77,20,38896.86,0.23,Juguetes,Tarjeta de crédito,2026-07-11,"{""calle"": ""Calzada Nuevo León 887 Interior 719"", ""ciudad"": ""Nueva Eslovaquia"", ""estado"": ""Baja California"", ""cp"": ""56018-3822""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Juego de mesa familiar
69d05657eadd846fd997115d,1614.43,1,1372.27,0.15,Deportes,Efectivo,2026-12-27,"{""calle"": ""Peatonal Sur Cano 945 341"", ""ciudad"": ""Nueva Liberia"", ""estado"": ""Chihuahua"", ""cp"": ""02890-6728""}","Producto auténtico y de calidad, envío rápido y seguro.",Bicicleta estática
69d05657eadd846fd997115e,2015.6,13,21486.3,0.18,Libros,Tarjeta de crédito,2026-12-06,"{""calle"": ""Retorno Seychelles 184 190"", ""ciudad"": ""Vieja Federación de Rusia"", ""estado"": ""México"", ""cp"": ""41648-6730""}","Producto auténtico y de calidad, envío rápido y seguro.",Novela bestseller año
69d05657eadd846fd997115f,182.91,6,768.22,0.3,Ropa,Transferencia,2026-07-22,"{""calle"": ""Cerrada Líbano 602 522"", ""ciudad"": ""San Genaro los bajos"", ""estado"": ""Coahuila de Zaragoza"", ""cp"": ""90452-2751""}","El producto es tal y como se describe, estoy muy satisfecho.",Sudadera con capucha
69d05657eadd846fd9971160,709.98,6,4174.68,0.02,Juguetes,Efectivo,2026-10-28,"{""calle"": ""Peatonal Tamaulipas 611 Interior 462"", ""ciudad"": ""San Ana Luisa de la Montaña"", ""estado"": ""Oaxaca"", ""cp"": ""40464""}","Increíble producto, superó todas mis expectativas.",Juego de mesa familiar
69d05657eadd846fd9971161,2692.63,12,24233.67,0.25,Hogar,Transferencia,2026-02-21,"{""calle"": ""Viaducto Durango 547 Edif. 325 , Depto. 212"", ""ciudad"": ""Nueva Azerbaiyán"", ""estado"": ""Chihuahua"", ""cp"": ""70269-8321""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Cafetera programable
69d05657eadd846fd9971162,2749.27,15,30929.29,0.25,Alimentos,Tarjeta de débito,2026-06-22,"{""calle"": ""Retorno Guatemala 663 Edif. 791 , Depto. 733"", ""ciudad"": ""Vieja Brunei Darussalam"", ""estado"": ""Coahuila de Zaragoza"", ""cp"": ""65307-3543""}",Buen precio pero la calidad podría mejorar.,Suplemento vitamínico
69d05657eadd846fd9971163,399.71,11,3869.19,0.12,Electrónica,Efectivo,2026-06-04,"{""calle"": ""Callejón Castillo 478 Interior 665"", ""ciudad"": ""San Marisol los altos"", ""estado"": ""México"", ""cp"": ""37666-7090""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Auriculares Bluetooth
69d05657eadd846fd9971164,656.53,6,2796.82,0.29,Libros,Transferencia,2026-06-15,"{""calle"": ""Cerrada Colima 395 Edif. 424 , Depto. 800"", ""ciudad"": ""San Antonia los altos"", ""estado"": ""Hidalgo"", ""cp"": ""58263""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Novela bestseller año
69d05657eadd846fd9971165,1248.59,18,16181.73,0.28,Alimentos,Efectivo,2026-03-11,"{""calle"": ""Prolongación de Jesús 056 Edif. 815 , Depto. 730"", ""ciudad"": ""San Perla los bajos"", ""estado"": ""Michoacán de Ocampo"", ""cp"": ""62352-1498""}","Increíble producto, superó todas mis expectativas.",Pack proteína whey 1kg
69d05657eadd846fd9971166,2787.3,17,40750.33,0.14,Electrónica,Efectivo,2026-03-22,"{""calle"": ""Ampliación Ibarra 414 766"", ""ciudad"": ""Vieja Malawi"", ""estado"": ""Chihuahua"", ""cp"": ""12746""}",Buen precio pero la calidad podría mejorar.,Smartphone 5G 256GB
69d05657eadd846fd9971167,1527.82,16,16133.78,0.34,Alimentos,Efectivo,2026-08-12,"{""calle"": ""Boulevard Galván 430 Interior 012"", ""ciudad"": ""Vieja Botswana"", ""estado"": ""Michoacán de Ocampo"", ""cp"": ""26019-7942""}",El artículo es de buena calidad aunque el envío tardó un poco.,Café molido orgánico 500g
69d05657eadd846fd9971168,2978.94,14,37117.59,0.11,Deportes,Transferencia,2026-11-24,"{""calle"": ""Ampliación Sur Rascón 475 Edif. 666 , Depto. 042"", ""ciudad"": ""Vieja Brunei Darussalam"", ""estado"": ""Tamaulipas"", ""cp"": ""38196-7856""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Mancuernas ajustables
69d05657eadd846fd9971169,642.26,16,8631.97,0.16,Belleza,Transferencia,2026-09-07,"{""calle"": ""Viaducto Quintana Roo 003 324"", ""ciudad"": ""Vieja Eritrea"", ""estado"": ""Guanajuato"", ""cp"": ""68350""}","Increíble producto, superó todas mis expectativas.",Kit maquillaje profesional
69d05657eadd846fd997116a,2435,9,15559.65,0.29,Belleza,Efectivo,2026-11-29,"{""calle"": ""Eje vial Sur Alonzo 623 Interior 296"", ""ciudad"": ""Nueva Tayikistán"", ""estado"": ""Chihuahua"", ""cp"": ""10947""}",Buen precio pero la calidad podría mejorar.,Shampoo sin sulfatos
69d05657eadd846fd997116b,1876.11,19,26734.57,0.25,Belleza,Transferencia,2026-06-12,"{""calle"": ""Cerrada Tlaxcala 078 Interior 458"", ""ciudad"": ""Nueva Perú"", ""estado"": ""Sinaloa"", ""cp"": ""87683""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Kit maquillaje profesional
69d05657eadd846fd997116c,2533.78,8,18040.51,0.11,Alimentos,Transferencia,2026-03-31,"{""calle"": ""Boulevard San Luis Potosí 987 252"", ""ciudad"": ""San Rubén los altos"", ""estado"": ""Veracruz de Ignacio de la Llave"", ""cp"": ""48783""}",El artículo es de buena calidad aunque el envío tardó un poco.,Snack saludable mixto
69d05657eadd846fd997116d,2164.86,5,9741.87,0.1,Electrónica,PayPal,2026-12-29,"{""calle"": ""Peatonal Kuwait 897 485"", ""ciudad"": ""San Daniela los altos"", ""estado"": ""Aguascalientes"", ""cp"": ""67711""}","Entrega rápida, el empaque estaba en buen estado.",Auriculares Bluetooth
69d05657eadd846fd997116e,550.48,1,429.37,0.22,Libros,PayPal,2026-10-15,"{""calle"": ""Continuación Norte Velázquez 102 Edif. 666 , Depto. 269"", ""ciudad"": ""Nueva Eritrea"", ""estado"": ""Colima"", ""cp"": ""51261-0760""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Novela bestseller año
69d05657eadd846fd997116f,2641.56,20,47548.08,0.1,Alimentos,Tarjeta de crédito,2026-12-22,"{""calle"": ""Pasaje Montalvo 010 Interior 621"", ""ciudad"": ""Nueva Argelia"", ""estado"": ""Veracruz de Ignacio de la Llave"", ""cp"": ""68898-2362""}","Entrega rápida, el empaque estaba en buen estado.",Suplemento vitamínico
69d05657eadd846fd9971170,874.99,2,1207.49,0.31,Alimentos,Transferencia,2026-11-11,"{""calle"": ""Retorno Norte Mora 139 003"", ""ciudad"": ""Nueva Suiza"", ""estado"": ""Colima"", ""cp"": ""50764-8393""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Pack proteína whey 1kg
69d05657eadd846fd9971171,727.24,7,4683.43,0.08,Alimentos,Efectivo,2026-07-02,"{""calle"": ""Pasaje República Federal Democrática de Nepal 084 Interior 417"", ""ciudad"": ""Nueva Bélgica"", ""estado"": ""Aguascalientes"", ""cp"": ""00679-8911""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Suplemento vitamínico
69d05657eadd846fd9971172,600.26,20,11404.94,0.05,Deportes,Transferencia,2026-04-25,"{""calle"": ""Circunvalación Puebla 719 Interior 806"", ""ciudad"": ""San Nicolás de la Montaña"", ""estado"": ""Chiapas"", ""cp"": ""90625-6367""}","Producto auténtico y de calidad, envío rápido y seguro.",Bicicleta estática
69d05657eadd846fd9971173,2929.25,17,48801.31,0.02,Juguetes,PayPal,2026-12-07,"{""calle"": ""Boulevard Oaxaca 318 409"", ""ciudad"": ""Vieja Congo"", ""estado"": ""Puebla"", ""cp"": ""86966-5647""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Juego de mesa familiar
69d05657eadd846fd9971174,1402.86,2,1711.49,0.39,Deportes,PayPal,2026-10-29,"{""calle"": ""Pasaje Trinidad y Tabago 153 Interior 493"", ""ciudad"": ""San Luz de la Montaña"", ""estado"": ""Zacatecas"", ""cp"": ""81710-4002""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Colchoneta yoga antideslizante
69d05657eadd846fd9971175,2179.05,13,25778.16,0.09,Electrónica,PayPal,2026-03-31,"{""calle"": ""Privada Nuevo León 081 Edif. 697 , Depto. 886"", ""ciudad"": ""Vieja Sudán"", ""estado"": ""Puebla"", ""cp"": ""08834""}","Excelente producto, llegó antes de lo esperado y en perfectas condiciones.",Tablet 10 pulgadas
69d05657eadd846fd9971176,185.37,5,778.55,0.16,Ropa,Efectivo,2026-07-13,"{""calle"": ""Prolongación Tabasco 992 Edif. 695 , Depto. 313"", ""ciudad"": ""San Sonia los bajos"", ""estado"": ""Morelos"", ""cp"": ""73320-9695""}","Entrega rápida, el empaque estaba en buen estado.",Sudadera con capucha
69d05657eadd846fd9971177,657.63,10,4143.07,0.37,Belleza,Transferencia,2026-06-07,"{""calle"": ""Viaducto Sevilla 673 Interior 462"", ""ciudad"": ""San Abel los altos"", ""estado"": ""Quintana Roo"", ""cp"": ""05578""}",El artículo es de buena calidad aunque el envío tardó un poco.,Shampoo sin sulfatos
69d05657eadd846fd9971178,2090.39,13,17663.8,0.35,Juguetes,Tarjeta de crédito,2026-12-19,"{""calle"": ""Cerrada Uribe 302 Edif. 651 , Depto. 786"", ""ciudad"": ""San Alvaro los altos"", ""estado"": ""Veracruz de Ignacio de la Llave"", ""cp"": ""14814-8906""}","Entrega rápida, el empaque estaba en buen estado.",Muñeca articulada deluxe
69d05657eadd846fd9971179,2715.12,7,12733.91,0.33,Hogar,Efectivo,2026-05-31,"{""calle"": ""Boulevard Jalisco 391 353"", ""ciudad"": ""Nueva Armenia"", ""estado"": ""Querétaro"", ""cp"": ""69349""}","Producto auténtico y de calidad, envío rápido y seguro.",Set de sábanas 400 hilos
69d05657eadd846fd997117a,378.81,20,7121.63,0.06,Juguetes,Tarjeta de crédito,2026-03-07,"{""calle"": ""Privada Coahuila de Zaragoza 880 Edif. 210 , Depto. 262"", ""ciudad"": ""San Abraham los altos"", ""estado"": ""Puebla"", ""cp"": ""17253""}","Producto auténtico y de calidad, envío rápido y seguro.",Auto control remoto
69d05657eadd846fd997117b,207.45,3,616.13,0.01,Ropa,Transferencia,2026-04-01,"{""calle"": ""Calle Chihuahua 106 Interior 265"", ""ciudad"": ""Nueva República de Corea"", ""estado"": ""Aguascalientes"", ""cp"": ""96459""}","Increíble producto, superó todas mis expectativas.",Playera algodón premium
69d05657eadd846fd997117c,2422.37,4,7073.32,0.27,Libros,Efectivo,2026-01-01,"{""calle"": ""Eje vial Tlaxcala 673 Edif. 274 , Depto. 590"", ""ciudad"": ""San Genaro los altos"", ""estado"": ""Guerrero"", ""cp"": ""20255""}",No cumplió del todo mis expectativas pero sirve para lo básico.,Python para Ciencia de Datos
69d05657eadd846fd997117d,932.14,17,14261.74,0.1,Belleza,Transferencia,2026-12-26,"{""calle"": ""Pasaje Santo Tomé y Príncipe 511 490"", ""ciudad"": ""San Jaime los bajos"", ""estado"": ""Quintana Roo"", ""cp"": ""29449-6770""}",Buen precio pero la calidad podría mejorar.,Shampoo sin sulfatos
69d05657eadd846fd997117e,1579.19,8,8211.79,0.35,Deportes,Tarjeta de crédito,2026-10-21,"{""calle"": ""Corredor Salinas 953 Edif. 640 , Depto. 340"", ""ciudad"": ""Nueva Mónaco"", ""estado"": ""Michoacán de Ocampo"", ""cp"": ""15594-8287""}","Increíble producto, superó todas mis expectativas.",Tenis running profesional
69d05657eadd846fd997117f,792.25,11,7146.1,0.18,Juguetes,PayPal,2026-07-20,"{""calle"": ""Avenida Rojo 798 Interior 592"", ""ciudad"": ""San Juana de la Montaña"", ""estado"": ""Durango"", ""cp"": ""91834""}",El artículo es de buena calidad aunque el envío tardó un poco.,Juego de mesa familiar
69d05657eadd846fd9971180,2572.29,1,1594.82,0.38,Deportes,PayPal,2026-10-18,"{""calle"": ""Continuación Maldivas 741 Interior 527"", ""ciudad"": ""Vieja Mongolia"", ""estado"": ""Morelos"", ""cp"": ""21691-3445""}","El producto es tal y como se describe, estoy muy satisfecho.",Bicicleta estática
69d05657eadd846fd9971181,597.9,15,8878.82,0.01,Electrónica,Transferencia,2026-01-17,"{""calle"": ""Continuación Sur Alva 796 Edif. 075 , Depto. 284"", ""ciudad"": ""Nueva Estados Unidos de América"", ""estado"": ""Tabasco"", ""cp"": ""62693""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Auriculares Bluetooth
69d05657eadd846fd9971182,1326.5,16,20799.52,0.02,Alimentos,Tarjeta de crédito,2026-04-04,"{""calle"": ""Pasaje Calvillo 624 783"", ""ciudad"": ""Nueva Luxemburgo"", ""estado"": ""Zacatecas"", ""cp"": ""11501""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Pack proteína whey 1kg
69d05657eadd846fd9971183,1819.16,8,9459.63,0.35,Hogar,Transferencia,2026-11-05,"{""calle"": ""Pasaje Andorra 108 473"", ""ciudad"": ""San José Carlos los altos"", ""estado"": ""Oaxaca"", ""cp"": ""23703""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Lámpara LED escritorio
69d05657eadd846fd9971184,425.76,16,5585.97,0.18,Ropa,PayPal,2026-06-12,"{""calle"": ""Circuito Norte Montaño 472 Edif. 544 , Depto. 207"", ""ciudad"": ""Vieja Federación de Rusia"", ""estado"": ""Quintana Roo"", ""cp"": ""94553""}","Producto auténtico y de calidad, envío rápido y seguro.",Vestido casual verano
69d05657eadd846fd9971185,2114.65,7,9473.63,0.36,Ropa,Tarjeta de débito,2026-11-10,"{""calle"": ""Eje vial Norte Adame 982 952"", ""ciudad"": ""Vieja Senegal"", ""estado"": ""Baja California Sur"", ""cp"": ""11130-4206""}",Buen precio pero la calidad podría mejorar.,Sudadera con capucha
69d05657eadd846fd9971186,76.5,17,897.34,0.31,Libros,Tarjeta de crédito,2026-04-24,"{""calle"": ""Eje vial Sur Montes 398 341"", ""ciudad"": ""San Cristal los bajos"", ""estado"": ""Nayarit"", ""cp"": ""54740""}",Buen precio pero la calidad podría mejorar.,Python para Ciencia de Datos
69d05657eadd846fd9971187,1902.51,13,16323.54,0.34,Electrónica,PayPal,2026-11-24,"{""calle"": ""Cerrada Islandia 500 921"", ""ciudad"": ""San Sonia los altos"", ""estado"": ""Oaxaca"", ""cp"": ""42497-4941""}","Muy buena relación calidad-precio, lo recomiendo ampliamente.",Laptop Core i7 16GB
69d05657eadd846fd9971188,838.62,16,13283.74,0.01,Belleza,Transferencia,2026-10-17,"{""calle"": ""Calzada Australia 777 888"", ""ciudad"": ""San Wendolin de la Montaña"", ""estado"": ""Michoacán de Ocampo"", ""cp"": ""52282-7834""}","Segunda compra, siempre quedo satisfecho con este vendedor.",Perfume floral 100ml
